"ref_area","ref_area.label","source","source.label","indicator","indicator.label","time","obs_value"
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2017",33245.48
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2016",31623.05
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2015",30607.25
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2014",29062.57
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2013",27001.79
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2012",25352.61
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2011",24597.53
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2010",24486.24
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2009",24371.4
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2008",25315.09
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2007",25772.31
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2006",26790.24
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2005",27182.88
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2004",26944.26
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2003",25959.63
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2002",26037.34
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2001",25605.84
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2000",25530.15
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1999",26335.85
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1998",24714.63
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1997",24888.6
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1996",25816.27
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1995",24940.43
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1994",24520.31
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1993",23504.95
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1992",23161.78
"FJI","Fiji","XA:2044","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1991",21968.56
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2022",108711.49
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2021",107714.75
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2020",103827.64
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2019",112078.29
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2018",110498.84
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2017",109310.96
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2016",107721.87
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2015",106980.42
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2014",106023.89
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2013",104459.5
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2012",103663.16
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2011",103544.62
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2010",101474.58
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2009",99805.93
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2008",101861
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2007",103104.94
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2006",102523.35
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2005",100712.66
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2004",100264.07
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2003",97301.07
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2002",98815.37
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2001",98662.72
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2000",98785.7
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1999",97472.73
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1998",95390.39
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1997",93191.93
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1996",90919.64
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1995",90209.15
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1994",89594.08
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1993",86643.3
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1992",86554.64
"FRA","France","XA:2048","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1991",84873.71
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2022",58321.39
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2021",59214.27
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2020",60353.14
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2019",59183.03
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2018",58400.7
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2017",59394.38
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2016",60696.92
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2015",61232.02
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2014",60789.46
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2013",60265.36
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2012",59133.47
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2011",58212.92
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2010",56339.87
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2009",54177.45
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2008",55619.28
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2007",58893.96
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2006",57099.56
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2005",60096.65
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2004",60565.2
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2003",62124.47
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2002",62761.38
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2001",64871.9
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2000",65550.97
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1999",68974.02
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1998",77787.9
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1997",77379.42
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1996",75395.69
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1995",74883.55
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1994",73416.6
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1993",72809.3
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1992",72133.12
"GAB","Gabon","XA:1937","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1991",76309.76
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2022",95456.75
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2021",94149.66
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2020",86850.17
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2019",94875.36
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2018",94287.94
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2017",93811.29
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2016",92774.85
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2015",91982.58
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2014",91082.04
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2013",90512.44
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2012",90041.55
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2011",89827.17
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2010",89006.89
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2009",87360.71
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2008",89866.66
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2007",90876.21
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2006",89511.89
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2005",88090.86
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2004",87015.88
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2003",85915.85
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2002",84332.14
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2001",83186.86
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2000",82288.83
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1999",80530.66
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1998",78566.88
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1997",77058.52
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1996",74813.04
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1995",73814.2
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1994",72771.12
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1993",70589.38
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1992",67943.38
"GBR","United Kingdom","XA:2056","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1991",66526.31
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2022",37498.6
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2021",34537.34
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2020",31191.31
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2019",33515.46
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2018",31703.63
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2017",29511.46
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2016",27988.79
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2015",26896.78
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2014",26676.19
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2013",26229.93
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2012",25093.93
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2011",23945.45
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2010",22621.1
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2009",21633.69
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2008",21946.79
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2007",20291.28
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2006",18386.83
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2005",16377.06
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2004",14592.5
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2003",13370.46
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2002",12354.18
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2001",11164.73
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","2000",10727.84
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1999",10337.67
"GEO","Georgia","XA:2060","ILO - Modelled Estimates","GDP_211P_NOC_NB","Output per worker (GDP constant 2017 international $ at PPP) -- ILO modelled estimates, Nov. 2022","1998",9999.18
